Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Categories,Tags,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
simple,PSE10711,Porte serviette anneau,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 65 x 190.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10711-fiche-technique-1.pdf-1.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10711-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10711-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),65 x 190,1,0
simple,PSE10608,Porte serviette double,1,0,visible,Matière : Laiton. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 665 x 120 x 65.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-laiton-patine-salle-bain-retro-pse10608-fiche-technique-1.pdf-1.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-laiton-patine-salle-bain-retro-pse10608-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-laiton-patine-salle-bain-retro-pse10608-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 120 x 65,1,0
simple,PSE10708,Porte serviette double,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 665 x 120 x 65.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-fiche-technique-1.pdf-1.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10708-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10708-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 120 x 65,1,0
simple,PSE10607,Porte serviette simple,1,0,visible,Matière : Laiton. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 665 x 65 x 65.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-laiton-patine-salle-bain-retro-pse10607-fiche-technique-1.pdf-1.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-laiton-patine-salle-bain-retro-pse10607-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-laiton-patine-salle-bain-retro-pse10607-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 65 x 65,1,0
simple,PSE10707,Porte serviette simple,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 665 x 65 x 65.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10707-fiche-technique-1.pdf-1.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10707-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-retro-pse10707-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 65 x 65,1,0
simple,PEV10606,Porte verre double à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 165 x 90 x 95.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-dore-salle-bain-retro-pev10606-fiche-technique-1-1.pdf-1-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-dore-salle-bain-retro-pev10606-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-dore-salle-bain-retro-pev10606-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),165 x 90 x 95,1,0
simple,PEV10706,Porte verre double à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 165 x 90 x 95.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-double-chrome-salle-bain-retro-pev10706-fiche-technique-1-1.pdf-1-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-double-chrome-salle-bain-retro-pev10706-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-doube-chrome-salle-bain-retro-pev10706-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),165 x 90 x 95,1,0
simple,PEV10605,Porte verre simple à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 115 x 95.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-dore-salle-bain-retro-pev10605-fiche-technique-2.pdf-2.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-dore-salle-bain-retro-pev10605-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-dore-salle-bain-retro-pev10605-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),115 x 95,1,0
simple,PEV10705,Porte verre simple à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 115 x 95.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-retro-pev10705-fiche-technique-2.pdf-2.pdf.pdf.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-retro-pev10705-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-retro-pev10705-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),115 x 95,1,0
simple,PBL10614,Poubelle à pédale 3l,1,0,visible,Matière : Acier inoxydable. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 260.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-dore-salle-bain-retro-pbl10614-fiche-technique-2-1.pdf-2-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-dore-salle-bain-retro-pbl10614-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-dore-salle-bain-retro-pbl10614-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),260,1,0
simple,RAC10610,Rack avec porte serviette,1,0,visible,Matière : Laiton. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 665 x 225 x 75.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-porte-serviette-laiton-patine-salle-bain-retro-rac10610-fiche-technique-1-1.pdf-1-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-porte-serviette-laiton-patine-salle-bain-retro-rac10610-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-porte-serviette-laiton-patine-salle-bain-retro-rac10610-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 225 x 75,1,0
simple,RAC10710,Rack avec porte serviette,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 665 x 225 x 75.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-porte-serviette-chrome-salle-bain-retro-rac10710-fiche-technique-1-1.pdf-1-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-porte-serviette-chrome-salle-bain-retro-rac10710-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-porte-serviette-chrome-salle-bain-retro-rac10710-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 225 x 75,1,0
simple,RAC10609,Rack à serviettes,1,0,visible,Matière : Laiton. Finitions : Laiton- patiné. Dimensions (L x P x H mm) : 665 x 225 x 65.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-laiton-patine-salle-bain-retro-rac10609-fiche-technique-1-1.pdf-1-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Laiton- patiné","https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-laiton-patine-salle-bain-retro-rac10609-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-laiton-patine-salle-bain-retro-rac10609-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Laiton- patiné,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 225 x 65,1,0
simple,RAC10709,Rack à serviettes,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 665 x 225 x 65.,"Découvrez notre nouvelle collection d’accessoires de salle de bain au design vintage, alliant élégance intemporelle et fonctionnalité moderne. Les finitions en chrome brillant et laiton patiné apportent une touche de sophistication à votre espace.

Nos porte-serviettes, patères, dérouleurs sont assortis et chaque pièce incarne le charme rétro. Les courbes délicates, les détails soignés et une cohérence esthétique créent une salle de bain à la fois pratique et stylée. Transformez votre espace quotidien en une oasis de vintage chic avec cette gamme d’accessoires raffinés.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-retro-rac10709-fiche-technique-1-1.pdf-1-1.pdf-1.pdf-1.pdf",CreaMust > Retro,"CreaMust, Retro, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-retro-rac10709-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-retro-rac10709-croquis.jpg",Collection,CreaMust,1,0,Gamme,Retro,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),665 x 225 x 65,1,0
